episode_number,episode_title,reference_title,reference_url,reference_type_id
376,Como Fazer Alguem Mudar De Ideia,Political Extremism Is Supported by an Illusion of Understanding,https://journals.sagepub.com/doi/pdf/10.1177/0956797612464058,9
376,Como Fazer Alguem Mudar De Ideia,From Gulf to Bridge: When Do Moral Arguments Facilitate Political Influence?,https://journals.sagepub.com/doi/full/10.1177/0146167215607842,9
376,Como Fazer Alguem Mudar De Ideia,Prejudice Reduction: Progress and Challenges,https://www.annualreviews.org/doi/abs/10.1146/annurev-psych-071620-030619,9
376,Como Fazer Alguem Mudar De Ideia,Building Social Cohesion in Ethnically Mixed Schools: An Intervention on Perspective Taking,https://academic.oup.com/qje/article-abstract/136/4/2147/6164874,9
376,Como Fazer Alguem Mudar De Ideia,Neural correlates of maintaining one’s political beliefs in the face of counterevidence,https://www.nature.com/articles/srep39589,9
376,Como Fazer Alguem Mudar De Ideia,Incentivising accuracy reduces bias in the imposter phenomenon,https://link.springer.com/article/10.1007/s12144-022-03878-2,2
376,Como Fazer Alguem Mudar De Ideia,Accuracy and social motivations shape judgements of (mis)information,https://www.nature.com/articles/s41562-023-01540-w,9
376,Como Fazer Alguem Mudar De Ideia,Motivated numeracy and enlightened self-government,https://www.cambridge.org/core/journals/behavioural-public-policy/article/abs/motivated-numeracy-and-enlightened-selfgovernment/EC9F2410D5562EF10B7A5E2539063806,9
376,Como Fazer Alguem Mudar De Ideia,Durably reducing transphobia: A field experiment on door-to-door canvassing,https://www.science.org/doi/full/10.1126/science.aad9713?casa_token=qjXGLcoVTCgAAAAA%3AEUZ1_IMAdXkMF1hl1RpWMEOt-W7dE05boNBxF8cOmZXFHl9TP7VHrb4Rn7ynavXQBU77iJife6oGfgc,9
376,Como Fazer Alguem Mudar De Ideia,Cognitive–motivational mechanisms of political polarization in social-communicative contexts,https://www.nature.com/articles/s44159-022-00093-5,9
377,Aprendemos Melhor Fazendo Pausas,Benefits of desirable difficulties: comparing the influence of mixed practice to that of categorized sets of questions on students’ problem-solving performance in chemistry,https://pubs.rsc.org/en/content/articlehtml/2022/rp/d1rp00334h,9
377,Aprendemos Melhor Fazendo Pausas,"The Impact of Breaks on Sustained Attention in a Simulated, Semi Automated Train Control Task",https://onlinelibrary.wiley.com/doi/am-pdf/10.1002/acp.3334,9
377,Aprendemos Melhor Fazendo Pausas,Phase-dependent offline enhancement of human motor memory,https://www.sciencedirect.com/science/article/pii/S1935861X2100111X,2
377,Aprendemos Melhor Fazendo Pausas,Why do people overestimate the effectiveness of blocked learning?,https://link.springer.com/article/10.3758/s13423-022-02225-7,2
377,Aprendemos Melhor Fazendo Pausas,Similarity matters: A meta-analysis of interleaved learning and its moderators.,https://psycnet.apa.org/record/2019-57442-001,9
377,Aprendemos Melhor Fazendo Pausas,"The end of the active work break? Remote work, sedentariness and the role of technology in creating active break-taking norms",https://dl.acm.org/doi/abs/10.1145/3533406.3533409?casa_token=TML0Ll6SE8AAAAAA:2r4mkfIG0N90mU17bXFCmTS1kHcI21jec7H45Lpyjh-SkXvsbYCcI5NXuc3F8NBuudlx_9ZbSFdy6w,9
377,Aprendemos Melhor Fazendo Pausas,Understanding the psychological and social influences on office workers taking breaks; a thematic analysis,https://www.tandfonline.com/doi/abs/10.1080/08870446.2020.1764954?journalCode=gpsh20,9
377,Aprendemos Melhor Fazendo Pausas,Offline memory consolidation during waking rest,https://www.nature.com/articles/s44159-022-00072-w,9
377,Aprendemos Melhor Fazendo Pausas,A Rapid Form of Offline Consolidation in Skill Learning,https://www.cell.com/current-biology/fulltext/S0960-9822(19)30219-2?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0960982219302192%3Fshowall%3Dtrue,9
377,Aprendemos Melhor Fazendo Pausas,Consolidation of human skill linked to waking hippocampo-neocortical replay,https://www.sciencedirect.com/science/article/pii/S2211124721005398,2
378,Por Que Avisos De Perigo Nao Sao Seguidos,The Escalation of Commitment to a Failing Course of Action: Toward Theoretical Progress,https://www.jstor.org/stable/258647?seq=1#metadata_info_tab_contents,2
378,Por Que Avisos De Perigo Nao Sao Seguidos,The Interpersonal Sunk-Cost Effect,https://journals.sagepub.com/doi/abs/10.1177/0956797617752641?journalCode=pssa,9
378,Por Que Avisos De Perigo Nao Sao Seguidos,Why do humans reason? Arguments for an argumentative theory,https://www.cambridge.org/core/journals/behavioral-and-brain-sciences/article/abs/why-do-humans-reason-arguments-for-an-argumentative-theory/53E3F3180014E80E8BE9FB7A2DD44049,9
378,Por Que Avisos De Perigo Nao Sao Seguidos,Persist or let it go: Do rational entrepreneurs make decisions rationally?,https://www.sciencedirect.com/science/article/pii/S0883902622000222,2
378,Por Que Avisos De Perigo Nao Sao Seguidos,"The Reciprocal Relationships Between Escalation, Anger, and Confidence in Investment Decisions Over Time",https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01136/full,9
378,Por Que Avisos De Perigo Nao Sao Seguidos,The role of anticipated regret in escalation of commitment,https://pubmed.ncbi.nlm.nih.gov/17371099,2
378,Por Que Avisos De Perigo Nao Sao Seguidos,The psychology of sunk cost,https://www.sciencedirect.com/science/article/abs/pii/0749597885900494,2
378,Por Que Avisos De Perigo Nao Sao Seguidos,A sociology of regret,https://journals.sagepub.com/doi/abs/10.1177/13684310221119399,9
378,Por Que Avisos De Perigo Nao Sao Seguidos,Throwing good money after bad: The effect of sunk costs on the decision to escalate commitment to an ongoing project.,https://psycnet.apa.org/record/1991-11275-001,9
378,Por Que Avisos De Perigo Nao Sao Seguidos,Investment Decisions by Individuals and Groups in `Sunk Cost’ Situations: The Potential Impact of Shared Representations,https://journals.sagepub.com/doi/10.1177/1368430298012005,9
379,Como Nos Nos Tornamos Nos,Evolutionary aesthetics and sexual selection in the evolution of rock art aesthetics [with comments],https://search.informit.org/doi/10.3316/informit.495427368208166,9
379,Como Nos Nos Tornamos Nos,Compound‐Adhesive Manufacture as a Behavioral Proxy for Complex Cognition in the Middle Stone Age,https://www.jstor.org/stable/10.1086/649836?read-now=1&seq=1#page_scan_tab_contents,2
379,Como Nos Nos Tornamos Nos,"Implications for complex cognition from the hafting of tools with compound adhesives in the Middle Stone Age, South Africa",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2700998,2
379,Como Nos Nos Tornamos Nos,Human language may have evolved to help our ancestors make tools,https://www.science.org/content/article/human-language-may-have-evolved-help-our-ancestors-make-tools,9
379,Como Nos Nos Tornamos Nos,Human Genetics: The Evolving Story of FOXP2,https://www.sciencedirect.com/science/article/pii/S096098221831546X,2
379,Como Nos Nos Tornamos Nos,Ageing as a software design flaw,https://genomebiology.biomedcentral.com/articles/10.1186/s13059-023-02888-y,9
379,Como Nos Nos Tornamos Nos,Theory of Mind May Have Spontaneously Emerged in Large Language Models,https://arxiv.org/abs/2302.02083,9
379,Como Nos Nos Tornamos Nos,Evidence for Early Hafted Hunting Technology,https://www.science.org/doi/10.1126/science.1227608,9
379,Como Nos Nos Tornamos Nos,What was the first “art”? How would we know?,https://www.pnas.org/doi/abs/10.1073/pnas.2117561118,9
379,Como Nos Nos Tornamos Nos,The Transition to Modern Behavior,https://www.nature.com/scitable/knowledge/library/the-transition-to-modern-behavior-86614339,9
379,Como Nos Nos Tornamos Nos,"Q&A: What is human language, when did it evolve and why should we care?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5525259,2
379,Como Nos Nos Tornamos Nos,Out of Africa and the Evolution of Human Behavior,https://www.researchgate.net/publication/227751748_Out_of_Africa_and_the_Evolution_of_Human_Behavior,9
379,Como Nos Nos Tornamos Nos,The Emergence of Habitual Ochre Use in Africa and its Significance for The Development of Ritual Behavior During The Middle Stone Age,https://link.springer.com/article/10.1007/s10963-022-09170-2,2
379,Como Nos Nos Tornamos Nos,"Shared intentionality, reason-giving and the evolution of human culture",https://royalsocietypublishing.org/doi/full/10.1098/rstb.2020.0320,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Pet Statistics,"https://www.aspca.org/helping-people-pets/shelter-intake-and-surrender/pet-statistics#:~:text=The%20biggest%20decline%20was%20in,approximately%202.6%20million%20in%202011.",9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Unlocking the origins and biology of domestic animals using ancient DNA and paleogenomics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889691,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,Demographic Change Across the Lifespan of Pet Dogs and Their Impact on Health Status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6115627,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,"Evolution, consequences and future of plant and animal domestication",https://www.nature.com/articles/nature01019,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Predictable evolution toward flightlessness in volant island birds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4855539,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,MEASURING THE VALUE OF SLAVES AND FREE PERSONS IN ANCIENT LAW,https://scholarship.kentlaw.iit.edu/cgi/viewcontent.cgi?article=3017&context=cklawreview,6
380,Por Que Temos Animais Domesticos Parte 1 De 2,Roman Slave Law and Romanist Ideology,https://www.jstor.org/stable/1087314,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,What is domestication?,https://www.sciencedirect.com/science/article/pii/S0169534722000891,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,Neoprego:,https://neoprego.org/2021/05/07/interacoes-primatas,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,"Pet Industry Market Size, Trends & Ownership Statistics",https://www.americanpetproducts.org/press_industrytrends.asp,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,The Evolution of Animal Domestication,http://www.palaeobarn.com/sites/domestication.org.uk/files/downloads/112.pdf,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Is YouTube promoting the exotic pet trade? Analysis of the global public perception of popular YouTube videos featuring threatened exotic animals,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235451,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,A Bountiful Harvest: Genomic Insights into Crop Domestication Phenotypes,https://www.annualreviews.org/doi/10.1146/annurev-arplant-050312-120048,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,The Most Popular Dog Breeds of 2022,https://www.akc.org/expert-advice/dog-breeds/most-popular-dog-breeds-2022,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,The Invention of the Modern Dog: Breed and Blood in Victorian Britain,https://bookshop.org/p/books/the-invention-of-the-modern-dog-breed-and-blood-in-victorian-britain-michael-worboys/10363689?ean=9781421426587,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Prey Selection and Hunting Behavior of the African Wild Dog,https://www.jstor.org/stable/3798360,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,O DIREITO ENVERGONHADO (O DIREITO E OS ÍNDIOS NO BRASIL),http://etnolinguistica.wdfiles.com/local–files/biblio%3Asouza-1992-direito/SouzaF_1992_ODireitoEnvergonhadoEOsIndios.pdf,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Purchasing popular purebreds: investigating the influence of breed-type on the pre-purchase motivations and behaviour of dog owners,https://www.cambridge.org/core/journals/animal-welfare/article/abs/purchasing-popular-purebreds-investigating-the-influence-of-breedtype-on-the-prepurchase-motivations-and-behaviour-of-dog-owners/FDD00771217217E62B439F329533FBA0,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Natural Selection and the Communal Rearing of Pups in African Wild Dogs (Lycaon pictus),https://www.jstor.org/stable/4599454,2
380,Por Que Temos Animais Domesticos Parte 1 De 2,Do dog owners perceive the clinical signs related to conformational inherited disorders as ‘normal’ for the breed? A potential constraint to improving canine welfare,https://www.researchgate.net/publication/225280218_Do_dog_owners_perceive_the_clinical_signs_related_to_conformational_inherited_disorders_as_’normal’_for_the_breed_A_potential_constraint_to_improving_canine_welfare,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,Do dog owners perceive the clinical signs related to conformationalinherited disorders as ‘normal’ for the breed? A potential constraint toimproving canine welfare,https://www.cambridge.org/core/journals/animal-welfare/article/abs/do-dog-owners-perceive-the-clinical-signs-related-to-conformational-inherited-disorders-as-normal-for-the-breed-a-potential-constraint-to-improving-canine-welfare/08845D0642682D2BFE9AB0659DBC5D3B,9
380,Por Que Temos Animais Domesticos Parte 1 De 2,The impact of free-ranging domestic cats on wildlife of the United States,https://www.nature.com/articles/ncomms2380%C2%A0,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Neoprego:,https://neoprego.org/2021/05/07/interacoes-primatas,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Do dog owners perceive the clinical signs related to conformationalinherited disorders as ‘normal’ for the breed? A potential constraint toimproving canine welfare,https://www.cambridge.org/core/journals/animal-welfare/article/abs/do-dog-owners-perceive-the-clinical-signs-related-to-conformational-inherited-disorders-as-normal-for-the-breed-a-potential-constraint-to-improving-canine-welfare/08845D0642682D2BFE9AB0659DBC5D3B,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,"Pet Industry Market Size, Trends & Ownership Statistics",https://www.americanpetproducts.org/press_industrytrends.asp,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Purchasing popular purebreds: investigating the influence of breed-type on the pre-purchase motivations and behaviour of dog owners,https://www.cambridge.org/core/journals/animal-welfare/article/abs/purchasing-popular-purebreds-investigating-the-influence-of-breedtype-on-the-prepurchase-motivations-and-behaviour-of-dog-owners/FDD00771217217E62B439F329533FBA0,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,MEASURING THE VALUE OF SLAVES AND FREE PERSONS IN ANCIENT LAW,https://scholarship.kentlaw.iit.edu/cgi/viewcontent.cgi?article=3017&context=cklawreview,6
381,Por Que Temos Animais Domesticos Parte 2 De 2,O DIREITO ENVERGONHADO (O DIREITO E OS ÍNDIOS NO BRASIL),http://etnolinguistica.wdfiles.com/local–files/biblio%3Asouza-1992-direito/SouzaF_1992_ODireitoEnvergonhadoEOsIndios.pdf,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,A Bountiful Harvest: Genomic Insights into Crop Domestication Phenotypes,https://www.annualreviews.org/doi/10.1146/annurev-arplant-050312-120048,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,The Invention of the Modern Dog: Breed and Blood in Victorian Britain,https://bookshop.org/p/books/the-invention-of-the-modern-dog-breed-and-blood-in-victorian-britain-michael-worboys/10363689?ean=9781421426587,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,What is domestication?,https://www.sciencedirect.com/science/article/pii/S0169534722000891,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,The Most Popular Dog Breeds of 2022,https://www.akc.org/expert-advice/dog-breeds/most-popular-dog-breeds-2022,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Do dog owners perceive the clinical signs related to conformational inherited disorders as ‘normal’ for the breed? A potential constraint to improving canine welfare,https://www.researchgate.net/publication/225280218_Do_dog_owners_perceive_the_clinical_signs_related_to_conformational_inherited_disorders_as_’normal’_for_the_breed_A_potential_constraint_to_improving_canine_welfare,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Demographic Change Across the Lifespan of Pet Dogs and Their Impact on Health Status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6115627,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,Predictable evolution toward flightlessness in volant island birds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4855539,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,Prey Selection and Hunting Behavior of the African Wild Dog,https://www.jstor.org/stable/3798360,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,The impact of free-ranging domestic cats on wildlife of the United States,https://www.nature.com/articles/ncomms2380%C2%A0,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Is YouTube promoting the exotic pet trade? Analysis of the global public perception of popular YouTube videos featuring threatened exotic animals,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235451,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,The Evolution of Animal Domestication,http://www.palaeobarn.com/sites/domestication.org.uk/files/downloads/112.pdf,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,"Evolution, consequences and future of plant and animal domestication",https://www.nature.com/articles/nature01019,9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Roman Slave Law and Romanist Ideology,https://www.jstor.org/stable/1087314,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,Unlocking the origins and biology of domestic animals using ancient DNA and paleogenomics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889691,2
381,Por Que Temos Animais Domesticos Parte 2 De 2,Pet Statistics,"https://www.aspca.org/helping-people-pets/shelter-intake-and-surrender/pet-statistics#:~:text=The%20biggest%20decline%20was%20in,approximately%202.6%20million%20in%202011.",9
381,Por Que Temos Animais Domesticos Parte 2 De 2,Natural Selection and the Communal Rearing of Pups in African Wild Dogs (Lycaon pictus),https://www.jstor.org/stable/4599454,2
382,Quem Ama O Feio Bonito Lhe Parece,Mere Exposure: A Gateway to the Subliminal,https://journals.sagepub.com/doi/abs/10.1111/1467-8721.00154,9
382,Quem Ama O Feio Bonito Lhe Parece,Once more: is beauty in the eye of the beholder? Relative contributions of private and shared taste to judgments of facial attractiveness,https://pubmed.ncbi.nlm.nih.gov/16634665,2
382,Quem Ama O Feio Bonito Lhe Parece,Good conduct makes your face attractive: The effect of personality perception on facial attractiveness judgments,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281758,9
382,Quem Ama O Feio Bonito Lhe Parece,Humor Styles and Marital Satisfaction: Cluster Analysis of the Relationship,https://journals.sagepub.com/doi/abs/10.1177/00332941221149151,9
